question,answer,type
What fish are in the oceanarium?,"Residents of fresh waters of the South-Eastern region, inhabitants of coral reefs, and exotic inhabitants of South America are housed in the oceanarium.",6
What is it like to visit the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is the experience like when you visit the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is it like to go to the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is the experience like when visiting the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is the experience like when you go to the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is the experience like for people who visit the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is the experience like visiting the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is the experience like for visitors?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is the experience like for visitors to the oceanarium?,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
What is it like to visit the oceanarium.,"Visitors typically have a positive experience and enjoy a trip to the oceanarium, often leaving with positive emotions.",6
The oceanarium enhances its visitors' experience.,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
The oceanarium enhances visitors' experience.,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
The visitors' experience is enhanced by the oceanarium.,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
What does the oceanarium do to improve visitors' experience?,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
The oceanarium enhances the visitors' experience.,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
What does the oceanarium do to improve the visitors' experience?,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
How does the oceanarium help visitors?,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
How does the oceanarium improve the experience for visitors?,The oceanarium offers a ticket price discount with an Astana PASS smart card and allows visitors to bypass queues with an online card.,6
